Cidade Considerada;Região Administrativa;Ano Óbito;Mês Óbito;Mês Descrição;Sexo;Turno;Tipo Acidente;Tipo Veiculo;Faixa Etária;Idade;Hora Acidente;Tipo Vítima;Tipo Local do Acidente;Dia Semana;Tipo de Via;LAT_(geo);LONG_(geo);Rua / Rodovia;KM Arredondado;Outro Veículo Envolvido
PLANALTO;São José do Rio Preto;2015;7;JULHO;MASCULINO;NOITE;COLISAO;CAMINHAO;25-29;28;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
PLANALTO;São José do Rio Preto;2015;7;JULHO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;18-24;19;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
JOSE BONIFACIO;São José do Rio Preto;2015;7;JULHO;MASCULINO;MANHA;CHOQUE;AUTOMOVEL;40-44;40;;CONDUTOR;PUBLICO;TERÇA;Rodovias;;;;;
BADY BASSITT;São José do Rio Preto;2015;7;JULHO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;QUINTA;Rodovias;;;;;
BADY BASSITT;São José do Rio Preto;2015;7;JULHO;FEMININO;TARDE;COLISAO;AUTOMOVEL;50-54;51;;CONDUTOR;PUBLICO;SEXTA;Rodovias;;;;;
ICEM;São José do Rio Preto;2015;7;JULHO;MASCULINO;NAO DISPONIVEL;ATROPELAMENTO;PEDESTRE;50-54;53;;PEDESTRE;PUBLICO;SEGUNDA;Rodovias;;;;;
BOTUCATU;Sorocaba;2015;7;JULHO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;35-39;37;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;;;;;
BOTUCATU;Sorocaba;2015;7;JULHO;MASCULINO;TARDE;NAO DISPONIVEL;NAO DISPONIVEL;25-29;27;;NAO DISPONIVEL;NAO DISPONIVEL;DOMINGO;Vias Municipais;;;;;
ITAPETININGA;Sorocaba;2015;7;JULHO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;30-34;31;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;;;;;
ITAPETININGA;Sorocaba;2015;7;JULHO;FEMININO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;55-59;57;;NAO DISPONIVEL;NAO DISPONIVEL;QUINTA;Vias Municipais;;;;;
SAO JOSE DO RIO PRETO;São José do Rio Preto;2015;7;JULHO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;18-24;24;;CONDUTOR;PUBLICO;QUARTA;Rodovias;;;;;
SAO JOSE DO RIO PRETO;São José do Rio Preto;2015;7;JULHO;MASCULINO;TARDE;NAO DISPONIVEL;NAO DISPONIVEL;60-64;61;;NAO DISPONIVEL;NAO DISPONIVEL;QUINTA;Vias Municipais;;;;;
SAO JOSE DO RIO PRETO;São José do Rio Preto;2015;7;JULHO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;55-59;57;;PEDESTRE;PUBLICO;TERÇA;Rodovias;;;;;
ALVARES FLORENCE;São José do Rio Preto;2015;7;JULHO;NAO DISPONIVEL;NOITE;COLISAO;MOTOCICLETA;30-34;32;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;;;;;
COSMORAMA;São José do Rio Preto;2015;7;JULHO;MASCULINO;NOITE;OUTROS;AUTOMOVEL;18-24;24;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;;;;;
COSMORAMA;São José do Rio Preto;2015;7;JULHO;MASCULINO;NAO DISPONIVEL;CHOQUE;MOTOCICLETA;30-34;33;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
NHANDEARA;São José do Rio Preto;2015;7;JULHO;NAO DISPONIVEL;MADRUGADA;CHOQUE;AUTOMOVEL;18-24;24;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
NHANDEARA;São José do Rio Preto;2015;7;JULHO;FEMININO;MADRUGADA;COLISAO;AUTOMOVEL;35-39;37;;PASSAGEIRO;PUBLICO;TERÇA;Rodovias;;;;;
CATANDUVA;São José do Rio Preto;2015;7;JULHO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;25-29;27;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
CATANDUVA;São José do Rio Preto;2015;7;JULHO;MASCULINO;MANHA;OUTROS;AUTOMOVEL;25-29;27;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;;;;;
FERNANDOPOLIS;São José do Rio Preto;2015;7;JULHO;NAO DISPONIVEL;NOITE;ATROPELAMENTO;PEDESTRE;80 ou mais;92;;PEDESTRE;PUBLICO;SEGUNDA;Rodovias;;;;;
FERNANDOPOLIS;São José do Rio Preto;2015;7;JULHO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;18-24;20;;NAO DISPONIVEL;NAO DISPONIVEL;QUARTA;Vias Municipais;;;;;
VOTUPORANGA;São José do Rio Preto;2015;7;JULHO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;40-44;43;;PEDESTRE;PUBLICO;TERÇA;Rodovias;;;;;
ITAI;Itapeva;2015;7;JULHO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;35-39;38;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
ITAI;Itapeva;2015;7;JULHO;FEMININO;MANHA;ATROPELAMENTO;PEDESTRE;55-59;57;;PEDESTRE;PUBLICO;TERÇA;Rodovias;;;;;
AGUAS DE SANTA BARBARA;Sorocaba;2015;7;JULHO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;30-34;31;;CONDUTOR;PUBLICO;QUINTA;Rodovias;;;;;
AGUAS DE SANTA BARBARA;Sorocaba;2015;7;JULHO;MASCULINO;NOITE;COLISAO;BICICLETA;50-54;52;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;;;;;
AGUAS DE SANTA BARBARA;Sorocaba;2015;7;JULHO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;35-39;39;;NAO DISPONIVEL;PUBLICO;QUARTA;Rodovias;;;;;
MANDURI;Sorocaba;2015;7;JULHO;MASCULINO;NOITE;OUTROS;AUTOMOVEL;60-64;64;;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;;;;;
FARTURA;Itapeva;2015;7;JULHO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;25-29;26;;PEDESTRE;PUBLICO;TERÇA;Rodovias;;;;;
AVARE;Sorocaba;2015;7;JULHO;MASCULINO;MANHA;COLISAO;AUTOMOVEL;55-59;59;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;;;;;
AVARE;Sorocaba;2015;7;JULHO;MASCULINO;MANHA;COLISAO;AUTOMOVEL;80 ou mais;86;;PASSAGEIRO;PUBLICO;DOMINGO;Rodovias;;;;;
AVARE;Sorocaba;2015;7;JULHO;FEMININO;MADRUGADA;COLISAO;ONIBUS;40-44;41;;CONDUTOR;PUBLICO;SEXTA;Rodovias;;;;;
AVARE;Sorocaba;2015;7;JULHO;FEMININO;MADRUGADA;COLISAO;ONIBUS;65-69;65;;PASSAGEIRO;PUBLICO;SEXTA;Rodovias;;;;;
PRATANIA;Sorocaba;2015;7;JULHO;FEMININO;NAO DISPONIVEL;COLISAO;AUTOMOVEL;NAO DISPONIVEL;NAO DISPONIVEL;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;;;;;
PRATANIA;Sorocaba;2015;7;JULHO;FEMININO;NAO DISPONIVEL;COLISAO;AUTOMOVEL;50-54;53;;PASSAGEIRO;PUBLICO;SÁBADO;Rodovias;;;;;
CONCHAS;Sorocaba;2015;7;JULHO;MASCULINO;MANHA;COLISAO;AUTOMOVEL;30-34;31;;PASSAGEIRO;PUBLICO;SÁBADO;Rodovias;;;;;
BOTUCATU;Sorocaba;2015;7;JULHO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;18-24;20;;PASSAGEIRO;PUBLICO;QUARTA;Rodovias;;;;;
ITAPETININGA;Sorocaba;2015;7;JULHO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;45-49;46;;PEDESTRE;PUBLICO;TERÇA;Rodovias;;;;;
ITAPETININGA;Sorocaba;2015;7;JULHO;FEMININO;NOITE;OUTROS;AUTOMOVEL;18-24;24;;PASSAGEIRO;PUBLICO;DOMINGO;Vias Municipais;;;;;
ITAPETININGA;Sorocaba;2015;7;JULHO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;55-59;56;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;;;;;
CERQUILHO;Sorocaba;2015;7;JULHO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;45-49;48;;PEDESTRE;PUBLICO;TERÇA;Rodovias;;;;;
CAPAO BONITO;Itapeva;2015;7;JULHO;MASCULINO;NOITE;COLISAO;OUTROS;40-44;44;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;;;;;
SOROCABA;Sorocaba;2015;7;JULHO;MASCULINO;MADRUGADA;CHOQUE;AUTOMOVEL;25-29;26;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;;;;;
SOROCABA;Sorocaba;2015;7;JULHO;MASCULINO;TARDE;COLISAO;BICICLETA;30-34;32;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;;;;;
MAIRINQUE;Sorocaba;2015;7;JULHO;MASCULINO;MADRUGADA;COLISAO;NAO DISPONIVEL;30-34;34;;NAO DISPONIVEL;NAO DISPONIVEL;SEXTA;Vias Municipais;;;;;
MAIRINQUE;Sorocaba;2015;7;JULHO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;18;;NAO DISPONIVEL;PUBLICO;SEXTA;Vias Municipais;;;;;
PIEDADE;Sorocaba;2015;7;JULHO;MASCULINO;MADRUGADA;CHOQUE;MOTOCICLETA;45-49;45;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;;;;;
ARACARIGUAMA;Sorocaba;2015;7;JULHO;NAO DISPONIVEL;NOITE;COLISAO;MOTOCICLETA;40-44;40;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;;;;;
SAO ROQUE;Sorocaba;2015;7;JULHO;MASCULINO;TARDE;CHOQUE;MOTOCICLETA;18-24;20;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;;;;;
SOROCABA;Sorocaba;2015;7;JULHO;FEMININO;NOITE;COLISAO;AUTOMOVEL;40-44;41;;NAO DISPONIVEL;PUBLICO;SÁBADO;Rodovias;;;;;
SAO ROQUE;Sorocaba;2015;7;JULHO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;45-49;48;;CONDUTOR;PUBLICO;TERÇA;Rodovias;;;;;
ARACARIGUAMA;Sorocaba;2015;7;JULHO;NAO DISPONIVEL;NOITE;ATROPELAMENTO;PEDESTRE;65-69;66;;PEDESTRE;PUBLICO;QUARTA;Rodovias;;;;;
VOTORANTIM;Sorocaba;2015;7;JULHO;MASCULINO;MANHA;COLISAO;AUTOMOVEL;25-29;27;;CONDUTOR;PUBLICO;QUARTA;Rodovias;;;;;
ARACARIGUAMA;Sorocaba;2015;7;JULHO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;25-29;29;;NAO DISPONIVEL;NAO DISPONIVEL;SEGUNDA;Rodovias;;;;;
ARACARIGUAMA;Sorocaba;2015;7;JULHO;NAO DISPONIVEL;MANHA;COLISAO;MOTOCICLETA;25-29;27;;CONDUTOR;PUBLICO;QUINTA;Rodovias;;;;;
TATUI;Sorocaba;2015;7;JULHO;MASCULINO;TARDE;CHOQUE;MOTOCICLETA;18-24;23;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
ITU;Sorocaba;2015;7;JULHO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;23;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;;;;;
ITU;Sorocaba;2015;7;JULHO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;35-39;38;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;;;;;
CRUZEIRO;São José dos Campos;2015;7;JULHO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;45-49;45;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;;;;;
ROSEIRA;São José dos Campos;2015;7;JULHO;MASCULINO;NOITE;COLISAO;BICICLETA;35-39;39;;CONDUTOR;PUBLICO;SEXTA;Rodovias;;;;;
APARECIDA;São José dos Campos;2015;7;JULHO;MASCULINO;NOITE;COLISAO;BICICLETA;30-34;30;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;;;;;
APARECIDA;São José dos Campos;2015;7;JULHO;MASCULINO;NOITE;COLISAO;BICICLETA;NAO DISPONIVEL;NAO DISPONIVEL;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;;;;;
GUARATINGUETA;São José dos Campos;2015;7;JULHO;MASCULINO;MANHA;COLISAO;BICICLETA;50-54;54;;CONDUTOR;PUBLICO;TERÇA;Vias Municipais;;;;;
MONTEIRO LOBATO;São José dos Campos;2015;7;JULHO;MASCULINO;MANHA;COLISAO;AUTOMOVEL;35-39;35;;NAO DISPONIVEL;PUBLICO;SEXTA;Vias Municipais;;;;;
MOGI DAS CRUZES;Metropolitana de São Paulo;2015;7;JULHO;MASCULINO;MANHA;CHOQUE;CAMINHAO;18-24;18;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;;;;;
MOGI DAS CRUZES;Metropolitana de São Paulo;2015;7;JULHO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;18-24;18;;PEDESTRE;PUBLICO;SEGUNDA;Rodovias;;;;;
SALESOPOLIS;Metropolitana de São Paulo;2015;7;JULHO;FEMININO;TARDE;COLISAO;MOTOCICLETA;55-59;58;;CONDUTOR;PUBLICO;TERÇA;Rodovias;;;;;
SAO JOSE DOS CAMPOS;São José dos Campos;2015;7;JULHO;MASCULINO;NOITE;OUTROS;MOTOCICLETA;25-29;29;;CONDUTOR;PUBLICO;TERÇA;Vias Municipais;;;;;
SAO JOSE DOS CAMPOS;São José dos Campos;2015;7;JULHO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;18-24;20;;NAO DISPONIVEL;NAO DISPONIVEL;QUINTA;Vias Municipais;;;;;
SAO JOSE DOS CAMPOS;São José dos Campos;2015;7;JULHO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;30-34;30;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;;;;;
SAO JOSE DOS CAMPOS;São José dos Campos;2015;7;JULHO;MASCULINO;MANHA;CHOQUE;AUTOMOVEL;30-34;32;;PASSAGEIRO;PUBLICO;QUARTA;Vias Municipais;;;;;
SAO JOSE DOS CAMPOS;São José dos Campos;2015;7;JULHO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;50-54;53;;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;;;;;
SAO JOSE DOS CAMPOS;São José dos Campos;2015;7;JULHO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;60-64;60;;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;;;;;
IGARATA;São José dos Campos;2015;7;JULHO;FEMININO;MANHA;COLISAO;AUTOMOVEL;60-64;61;;PASSAGEIRO;PUBLICO;SEGUNDA;Rodovias;;;;;
CACAPAVA;São José dos Campos;2015;7;JULHO;MASCULINO;TARDE;NAO DISPONIVEL;NAO DISPONIVEL;18-24;22;;NAO DISPONIVEL;PUBLICO;SEGUNDA;Vias Municipais;;;;;
SAO JOSE DOS CAMPOS;São José dos Campos;2015;7;JULHO;NAO DISPONIVEL;TARDE;CHOQUE;BICICLETA;18-24;21;;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;;;;;
SAO JOSE DOS CAMPOS;São José dos Campos;2015;7;JULHO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;0-17;12;;PEDESTRE;PUBLICO;SEXTA;Rodovias;;;;;
TAUBATE;São José dos Campos;2015;7;JULHO;MASCULINO;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;60-64;61;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;;;;;
TAUBATE;São José dos Campos;2015;7;JULHO;MASCULINO;TARDE;OUTROS;BICICLETA;35-39;39;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;;;;;
SAO JOSE DOS CAMPOS;São José dos Campos;2015;7;JULHO;MASCULINO;TARDE;OUTROS;OUTROS;18-24;21;;PASSAGEIRO;PRIVADO;QUARTA;Vias Municipais;;;;;
JACAREI;São José dos Campos;2015;7;JULHO;NAO DISPONIVEL;MADRUGADA;NAO DISPONIVEL;MOTOCICLETA;35-39;37;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
TAUBATE;São José dos Campos;2015;7;JULHO;MASCULINO;TARDE;COLISAO;AUTOMOVEL;70-74;71;;NAO DISPONIVEL;PUBLICO;SEXTA;Rodovias;;;;;
PINDAMONHANGABA;São José dos Campos;2015;7;JULHO;MASCULINO;NOITE;COLISAO;BICICLETA;55-59;57;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;7;JULHO;FEMININO;NAO DISPONIVEL;COLISAO;MOTOCICLETA;25-29;29;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;;;;;
ASSIS;Marília;2015;7;JULHO;MASCULINO;NAO DISPONIVEL;COLISAO;AUTOMOVEL;55-59;58;;PASSAGEIRO;PUBLICO;SÁBADO;Rodovias;;;;;
OSASCO;Metropolitana de São Paulo;2015;7;JULHO;MASCULINO;TARDE;CHOQUE;BICICLETA;18-24;19;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;;;;;
GUARAREMA;Metropolitana de São Paulo;2015;7;JULHO;MASCULINO;TARDE;CHOQUE;MOTOCICLETA;35-39;37;;CONDUTOR;PUBLICO;SEXTA;Rodovias;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;40-44;40;;PEDESTRE;PUBLICO;SÁBADO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;35-39;39;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;FEMININO;TARDE;ATROPELAMENTO;PEDESTRE;70-74;71;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;30-34;33;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;40-44;44;;PEDESTRE;PUBLICO;SÁBADO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;60-64;60;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;TARDE;CHOQUE;AUTOMOVEL;45-49;46;;CONDUTOR;PUBLICO;QUINTA;Rodovias;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;50-54;54;;PEDESTRE;PUBLICO;SÁBADO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;40-44;44;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;50-54;50;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;FEMININO;TARDE;COLISAO;MOTOCICLETA;18-24;20;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;80 ou mais;89;;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;;;;;
GUARULHOS;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;40-44;43;;PEDESTRE;PUBLICO;DOMINGO;Rodovias;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;FEMININO;TARDE;ATROPELAMENTO;PEDESTRE;0-17;3;;PEDESTRE;PUBLICO;SÁBADO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;18-24;18;;NAO DISPONIVEL;NAO DISPONIVEL;SEGUNDA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;40-44;40;;CONDUTOR;PUBLICO;TERÇA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;TARDE;OUTROS;MOTOCICLETA;18-24;20;;PASSAGEIRO;PUBLICO;QUINTA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;FEMININO;MANHA;OUTROS;ONIBUS;40-44;43;;PASSAGEIRO;PUBLICO;QUINTA;Vias Municipais;;;;;
SANTO ANDRE;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;TARDE;OUTROS;MOTOCICLETA;35-39;36;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
SANTO ANDRE;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;45-49;49;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
SANTO ANDRE;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;18-24;24;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;18-24;19;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;55-59;56;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;25-29;28;;PEDESTRE;PUBLICO;SÁBADO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;18-24;20;;NAO DISPONIVEL;PUBLICO;DOMINGO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;FEMININO;NOITE;COLISAO;AUTOMOVEL;80 ou mais;88;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;35-39;37;;NAO DISPONIVEL;NAO DISPONIVEL;SÁBADO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;TERÇA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;55-59;59;;PEDESTRE;PUBLICO;SÁBADO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;NOITE;OUTROS;MOTOCICLETA;18-24;20;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;60-64;60;;PEDESTRE;PUBLICO;SÁBADO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;75-79;78;;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;55-59;58;;PEDESTRE;PUBLICO;SÁBADO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;0-17;15;;NAO DISPONIVEL;PUBLICO;TERÇA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MANHA;OUTROS;MOTOCICLETA;45-49;45;;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;45-49;49;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;55-59;58;;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;35-39;36;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;25-29;28;;PEDESTRE;PUBLICO;QUINTA;Rodovias;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;18-24;24;;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;18-24;19;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;45-49;48;;PEDESTRE;PUBLICO;SÁBADO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MANHA;CHOQUE;MOTOCICLETA;35-39;35;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;MANHA;OUTROS;AUTOMOVEL;25-29;29;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;8;AGOSTO;MASCULINO;NOITE;ATROPELAMENTO;MOTOCICLETA;18-24;20;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;;;;;
